date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:59:13	945/945	U-----	200	untouched ('OK')	image/svg+xml	etag:%228310cb5df5c218c4209e9084991bf7de%22	https://www.air-closet.com/assets/images/campaign/2020/shizen-dennryoku/ic__btn--blue.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2020/shizen-dennryoku/ic__btn--blue.svg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
15:59:51	1402/1402	U-----	200	untouched ('OK')	image/svg+xml	etag:%222b98e3e5fcb8d0849f71c898e77a3bec%22	https://www.air-closet.com/assets/images/campaign/2020/shizen-dennryoku/bg-sustainable-action.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2020/shizen-dennryoku/bg-sustainable-action.svg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
15:59:51	3403/3403	U-----	200	untouched ('')	image/png	etag:%22dcde224689133df2160367e14c0e3f78%22	https://www.air-closet.com/assets/images/campaign/2020/shizen-dennryoku/action-01.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2020/shizen-dennryoku/action-01.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
15:59:53	3916/3916	U-----	200	untouched ('')	image/png	etag:%221742304b75341d7a7ffa0d119ded0caa%22	https://www.air-closet.com/assets/images/campaign/2020/shizen-dennryoku/action-02.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2020/shizen-dennryoku/action-02.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
15:59:59	785/785	U-----	200	untouched ('')	image/png	etag:%22552ea90760f6196e444379892249a254%22	https://www.air-closet.com/assets/images/campaign/2020/acosme/icon-check-regular.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2020/acosme/icon-check-regular.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:00:38	265/265	U-----	200	untouched ('')	image/png	etag:%223ddf52eab701be14180b3014e7432bd4%22	https://www.air-closet.com/assets/images/campaign/2020/acosme/icon_outerlink.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2020/acosme/icon_outerlink.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:00:38	816/816	U-----	200	untouched ('')	image/png	etag:%22457df32846eec18916710279fb826949%22	https://www.air-closet.com/assets/images/campaign/2020/accessory/BRANDS@2x.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2020/accessory/BRANDS@2x.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:00:39	1092/1092	U-----	200	untouched ('')	image/png	etag:%22fd6aab3ed7ca70c7a9f13bcfb38d0869%22	https://www.air-closet.com/assets/images/free-register/register-email-disable.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/free-register/register-email-disable.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:00:46	1002/1002	U-----	200	untouched ('')	image/png	etag:%224b075c84ef9f9b12f3d2e6aa507d2761%22	https://www.air-closet.com/assets/images/free-register/register-email.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/free-register/register-email.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:01:23	78474/78474	U-----	200	untouched ('')	image/jpeg	etag:%22a3c7c40cc980670d531f93dd1a38567c%22	https://www.air-closet.com/assets/images/service/modal5th.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/modal5th.jpg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:01:25	339168/339168	U-----	200	untouched ('')	image/jpeg	etag:%224f94941dc17a11a8219e0dba002ac851%22	https://www.air-closet.com/assets/images/service/first-view/no1.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/first-view/no1.jpg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:01:25	445088/445088	U-----	200	untouched ('')	image/png	etag:%2219d6fa198cc02fd37e390381e6c61288%22	https://www.air-closet.com/assets/images/service/first-view/fv_img_sp3x_a.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/first-view/fv_img_sp3x_a.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:01:33	447623/447623	U-----	200	untouched ('')	image/png	etag:%22aed4d9d2961ebde078e52acf9e8c6e60%22	https://www.air-closet.com/assets/images/service/first-view/fv_img_sp3x_b.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/first-view/fv_img_sp3x_b.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:02:09	90971/90971	U-----	200	untouched ('')	image/jpeg	etag:%223a1725e414bae66fccbafde2335cfc48%22	https://www.air-closet.com/assets/images/campaign/2020/mkMay/fv-sp3x.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2020/mkMay/fv-sp3x.jpg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:02:11	109541/109541	U-----	200	untouched ('')	image/jpeg	etag:%22ce2a50f1b52be5d220f3cba085e27474%22	https://www.air-closet.com/assets/images/service/first-view/item.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/first-view/item.jpg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:02:11	207104/207104	U-----	200	untouched ('')	image/jpeg	etag:%2257ffe299d085872bf392e9fd9899a59c%22	https://www.air-closet.com/assets/images/service/first-view/list.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/first-view/list.jpg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:02:20	460377/460377	U-----	200	untouched ('')	image/jpeg	etag:%223a995b94978ca83345098856a2ee9b7a%22	https://www.air-closet.com/assets/images/service/img_main.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/img_main.jpg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:02:56	59853/59853	U-----	200	untouched ('')	image/jpeg	etag:%225fb18f87e0d26724af87b196fc3033e9%22	https://www.air-closet.com/assets/images/service/img_stylist_sp.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/img_stylist_sp.jpg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:02:58	134/134	U-----	200	untouched ('OK')	image/svg+xml	etag:%223bb2dab68369880fd3ed156179e828b5%22	https://www.air-closet.com/assets/images/service/icon-check.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/icon-check.svg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:02:58	188950/188950	U-----	200	untouched ('')	image/png	etag:%2215400cc8f943f2125c3a5ed25fd21408%22	https://www.air-closet.com/assets/images/service/img_stylist_pc.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/img_stylist_pc.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:03:06	156/156	U-----	200	untouched ('')	image/png	etag:%2222e473a61fcf4fffbf146abd1d6c8110%22	https://www.air-closet.com/assets/images/service/close.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/close.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:03:43	520553/520553	U-----	200	untouched ('')	image/jpeg	etag:%22809c79ba49b2f8e3da20dae371348c03%22	https://www.air-closet.com/assets/images/service/main-image-pc@3x.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/main-image-pc@3x.jpg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:03:45	75932/75932	U-----	200	untouched ('')	image/jpeg	etag:%2299eb8aa6111a9dacc74aa0e86951520e%22	https://www.air-closet.com/assets/images/service/talent/bg_pc.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/talent/bg_pc.jpg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:03:45	110698/110698	U-----	200	untouched ('')	image/jpeg	etag:%2223af6886c2e152f7b86b7ad269ad696d%22	https://www.air-closet.com/assets/images/service/main-image@3x.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/main-image@3x.jpg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:03:53	6798/6798	U-----	200	untouched ('')	image/png	etag:%22e359250009f86602ad3a90f66aed11b5%22	https://www.air-closet.com/assets/images/service/service-logo.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/service/service-logo.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:04:29	1025587/1025587	U-----	200	untouched ('')	image/png	etag:%22425907e585f1a62e8cfa59f92deb921f%22	https://www.air-closet.com/assets/images/newlp/detail/k_point01_ttlBg.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/newlp/detail/k_point01_ttlBg.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:04:31	328041/328041	U-----	200	untouched ('')	image/png	etag:%22140288b61fbc95e2afa5c24034b93b9d%22	https://www.air-closet.com/assets/images/newlp/detail/k_point01_ttlBg_sp.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/newlp/detail/k_point01_ttlBg_sp.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:04:31	1944830/1944830	U-----	200	untouched ('')	image/png	etag:%229352cd77db621dff035e0dcfb455054d%22	https://www.air-closet.com/assets/images/newlp/detail/k_point02_ttlBg.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/newlp/detail/k_point02_ttlBg.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:04:39	450779/450779	U-----	200	untouched ('')	image/png	etag:%2271cd32415c7c1657022c49a47e0e826a%22	https://www.air-closet.com/assets/images/newlp/detail/k_point02_ttlBg_sp.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/newlp/detail/k_point02_ttlBg_sp.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:05:16	1444204/1444204	U-----	200	untouched ('')	image/png	etag:%22c91f23490e1131c263e51e265040afe9%22	https://www.air-closet.com/assets/images/newlp/detail/k_point03_ttlBg.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/newlp/detail/k_point03_ttlBg.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:05:17	298648/298648	U-----	200	untouched ('')	image/png	etag:%22151f32ab6134330a2178f87cfb2478a4%22	https://www.air-closet.com/assets/images/newlp/detail/k_point03_ttlBg_sp.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/newlp/detail/k_point03_ttlBg_sp.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:05:17	1027644/1027644	U-----	200	untouched ('')	image/png	etag:%223d92d1952584520e16c05b0b17396a92%22	https://www.air-closet.com/assets/images/newlp/detail/k_point04_ttlBg.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/newlp/detail/k_point04_ttlBg.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:05:25	292623/292623	U-----	200	untouched ('')	image/png	etag:%22a13159073becb4e9154a2a0891d3f8d1%22	https://www.air-closet.com/assets/images/newlp/detail/k_point04_ttlBg_sp.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/newlp/detail/k_point04_ttlBg_sp.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:05:59	2799/2799	U-----	200	untouched ('')	image/png	etag:%22100b090a6a9a3e2d8f105586a96f6977%22	https://www.air-closet.com/assets/images/guestlp/top/sample/circle.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/guestlp/top/sample/circle.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:06:03	218194/218194	U-----	200	untouched ('')	image/jpeg	etag:%226a124bb5739831bf290e30c00c13351a%22	https://www.air-closet.com/assets/images/lp/plus-size-for-ad/plus_size_FV.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/lp/plus-size-for-ad/plus_size_FV.jpg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:06:04	390/390	U-----	200	untouched ('')	image/png	etag:%2218f525a3bc2e220e4ac07ccb96c2c13f%22	https://www.air-closet.com/assets/images/registration/ng/check-taste@3x.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/registration/ng/check-taste@3x.png	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:06:11	216/216	U-----	200	untouched ('OK')	image/svg+xml	etag:%22d28fbda3f38acc3ba31909e39c18e05b%22	https://www.air-closet.com/assets/images/wacoal-wing/arrow-right.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/wacoal-wing/arrow-right.svg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:06:36	5/5	U-----	200	untouched ('OK')	text/css	etag:%225f4eee65-5%22	https://p.typekit.net/p.css?s=1&k=kps6lxx&ht=tk&f=17006&a=9164241&app=typekit&e=css	C:/Users/Abo/Desktop/air-closet/p.typekit.net/p59eb.css	(from https://use.typekit.net/kps6lxx.css)
16:06:45	495/495	U-----	200	untouched ('OK')	image/svg+xml	etag:%228ae50228132b717edb2f01d44db1ddf6%22	https://www.air-closet.com/assets/images/wacoal-wing/arrow-left.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/wacoal-wing/arrow-left.svg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:06:45	50228/50228	U-----	200	untouched ('')	application/font-woff	etag:%22a74282f0f893087e4c04623fae9a4bdac9553ab0%22	https://use.typekit.net/af/273d01/00000000000000003b9aef81/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3	C:/Users/Abo/Desktop/air-closet/use.typekit.net/af/273d01/00000000000000003b9aef81/27/d5bba	(from https://use.typekit.net/kps6lxx.css)
16:06:48	596/596	U-----	200	untouched ('OK')	image/svg+xml	etag:%22e45f52e4404193b0bfdd0a4bb97ac0f7%22	https://www.air-closet.com/assets/images/wacoal-wing/bg-point.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/wacoal-wing/bg-point.svg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:06:50	26608/26608	U-----	200	untouched ('')	image/jpeg	etag:%22d29663df9aae1abcbb5a26aeea74556f%22	https://www.air-closet.com/assets/images/campaign/2020/mirable/bg_tokuten.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2020/mirable/bg_tokuten.jpg	(from https://www.air-closet.com/assets/47e226b27740592bb2fd.css)
16:06:51	270995/270995	U--MCZ	200	updated ('OK')	text/html	etag:W/%2242293-5LM5jJS9s616yNuCO7bINSy3dpQ%22	https://www.air-closet.com/style-book/1/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/1/index.html	(from https://www.air-closet.com/style-book/)
16:07:00	49152/49152	U-----	200	untouched ('')	application/font-woff2	etag:%22a74282f0f893087e4c04623fae9a4bdac9553ab0%22	https://use.typekit.net/af/273d01/00000000000000003b9aef81/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3	C:/Users/Abo/Desktop/air-closet/use.typekit.net/af/273d01/00000000000000003b9aef81/27/l5bba	(from https://use.typekit.net/kps6lxx.css)
16:07:03	281246/281246	U--MCZ	200	updated ('OK')	text/html	etag:W/%2244a9e-398ZnzrVPNHd9WWpL0z4FG4Ztg0%22	https://www.air-closet.com/style-book/2/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/2/index.html	(from https://www.air-closet.com/style-book/)
16:07:10	91236/91236	U-----	200	untouched ('')	font/opentype	etag:W/%22a74282f0f893087e4c04623fae9a4bdac9553ab0%22	https://use.typekit.net/af/273d01/00000000000000003b9aef81/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3	C:/Users/Abo/Desktop/air-closet/use.typekit.net/af/273d01/00000000000000003b9aef81/27/a5bba	(from https://use.typekit.net/kps6lxx.css)
16:07:24	1/1	U-----	200	untouched ('OK')	text/plain	etag:%22604f354a-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/kps6lxx.css)
16:07:26	281246/281246	U--MCZ	200	updated ('OK')	text/html	etag:W/%2244a9e-Rg+lpiH0/vnFsi3GF+BY9218J+c%22	https://www.air-closet.com/style-book/3/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/3/index.html	(from https://www.air-closet.com/style-book/)
16:07:33	110962/110962	U-----	200	untouched ('')	image/jpeg	etag:%2299ba3ed765e81c5acfbba4a3ec989047%22	https://www.air-closet.com/assets/images/stylebook/ss21/1.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/1.jpg	(from https://www.air-closet.com/style-book/)
16:07:34	349/349	U-----	200	untouched ('')	image/png	etag:%220140dbfc67e9a2bea941b9e7f3809976%22	https://www.air-closet.com/assets/images/stylebook/icon.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/icon.png	(from https://www.air-closet.com/style-book/)
16:07:36	281246/281246	U--MCZ	200	updated ('OK')	text/html	etag:W/%2244a9e-s8gOBywWemTIQzLsnpxGwEMMjHs%22	https://www.air-closet.com/style-book/4/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/4/index.html	(from https://www.air-closet.com/style-book/)
16:07:38	270995/270995	U--MCZ	200	updated ('OK')	text/html	etag:W/%2242293-dB/8owcLFUhA+Um/pHZ/MN/OTo4%22	https://www.air-closet.com/style-book/5/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/5/index.html	(from https://www.air-closet.com/style-book/)
16:07:54	104505/104505	U-----	200	untouched ('')	image/jpeg	etag:%229647bbfea6a6fd6b8b4fdcf71588b05a%22	https://www.air-closet.com/assets/images/stylebook/ss21/2.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/2.jpg	(from https://www.air-closet.com/style-book/)
16:07:56	281246/281246	U--MCZ	200	updated ('OK')	text/html	etag:W/%2244a9e-LWKxuV7chbUw9cgLapvTPYsPZ/g%22	https://www.air-closet.com/style-book/6/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/6/index.html	(from https://www.air-closet.com/style-book/)
16:08:10	141445/141445	U-----	200	untouched ('')	image/jpeg	etag:%22f2faf86cb77ed466c4cd423a6bdd77e1%22	https://www.air-closet.com/assets/images/stylebook/ss21/3.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/3.jpg	(from https://www.air-closet.com/style-book/)
16:08:13	281246/281246	U--MCZ	200	updated ('OK')	text/html	etag:W/%2244a9e-qXkJ/XWK7boNAq5mkL4TZ5UCKv0%22	https://www.air-closet.com/style-book/7/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/7/index.html	(from https://www.air-closet.com/style-book/)
16:08:18	107353/107353	U-----	200	untouched ('')	image/jpeg	etag:%22d17585643baaf062719e8b9d8ba5aec5%22	https://www.air-closet.com/assets/images/stylebook/ss21/4.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/4.jpg	(from https://www.air-closet.com/style-book/)
16:08:21	281245/281245	U--MCZ	200	updated ('OK')	text/html	etag:W/%2244a9d-yYH1YUEavCpDXq+LhGCuIyL6nis%22	https://www.air-closet.com/style-book/8/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/8/index.html	(from https://www.air-closet.com/style-book/)
16:08:22	100221/100221	U-----	200	untouched ('')	image/jpeg	etag:%22c05443e59a5ca75febfcbe0abd3ef7ed%22	https://www.air-closet.com/assets/images/stylebook/ss21/5.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/5.jpg	(from https://www.air-closet.com/style-book/)
16:08:25	265919/265919	U--MCZ	200	updated ('OK')	text/html	etag:W/%2240ebf-WcS306mBe598AaosPKNrJ2MnaSs%22	https://www.air-closet.com/style-book/9/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/9/index.html	(from https://www.air-closet.com/style-book/)
16:08:40	104130/104130	U-----	200	untouched ('')	image/jpeg	etag:%22b5b68b3126272dce0828f6375c72c05a%22	https://www.air-closet.com/assets/images/stylebook/ss21/6.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/6.jpg	(from https://www.air-closet.com/style-book/)
16:08:43	270996/270996	U--MCZ	200	updated ('OK')	text/html	etag:W/%2242294-s5IBscKjuYZCkXasSaWV+szyLKE%22	https://www.air-closet.com/style-book/10/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/10/index.html	(from https://www.air-closet.com/style-book/)
16:08:56	124258/124258	U-----	200	untouched ('')	image/jpeg	etag:%229a6e0ab8f619fc8d2a42375c6d34d75b%22	https://www.air-closet.com/assets/images/stylebook/ss21/7.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/7.jpg	(from https://www.air-closet.com/style-book/)
16:08:59	270995/270995	U--MCZ	200	updated ('OK')	text/html	etag:W/%2242293-iiLK1c7X94+0wnfPT6iy2AbouYs%22	https://www.air-closet.com/style-book/11/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/11/index.html	(from https://www.air-closet.com/style-book/)
16:09:04	103967/103967	U-----	200	untouched ('')	image/jpeg	etag:%22c47559a766489aa8969ea6c9ad11e109%22	https://www.air-closet.com/assets/images/stylebook/ss21/8.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/8.jpg	(from https://www.air-closet.com/style-book/)
16:09:06	270996/270996	U--MCZ	200	updated ('OK')	text/html	etag:W/%2242294-1Mq2P4ilE9AqClHmn46nY+r8qrY%22	https://www.air-closet.com/style-book/12/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/12/index.html	(from https://www.air-closet.com/style-book/)
16:09:07	124616/124616	U-----	200	untouched ('')	image/jpeg	etag:%2299e2e3bf205b7907b206fc6b6e8e4bc1%22	https://www.air-closet.com/assets/images/stylebook/ss21/9.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/9.jpg	(from https://www.air-closet.com/style-book/)
16:09:10	270996/270996	U--MCZ	200	updated ('OK')	text/html	etag:W/%2242294-oS68U1KH9YR7bPCjD0whnhrNPtY%22	https://www.air-closet.com/style-book/13/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/13/index.html	(from https://www.air-closet.com/style-book/)
16:09:25	125278/125278	U-----	200	untouched ('')	image/jpeg	etag:%22258591f75e5317af1ea4f1b54a44a75a%22	https://www.air-closet.com/assets/images/stylebook/ss21/10.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/10.jpg	(from https://www.air-closet.com/style-book/)
16:09:28	270995/270995	U--MCZ	200	updated ('OK')	text/html	etag:W/%2242293-QPFJXcYPT+/BhvtOkKcNTrGrdcY%22	https://www.air-closet.com/style-book/14/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/14/index.html	(from https://www.air-closet.com/style-book/)
16:09:42	123183/123183	U-----	200	untouched ('')	image/jpeg	etag:%22e474d47f0e1b50e339948c01e198e239%22	https://www.air-closet.com/assets/images/stylebook/ss21/11.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/11.jpg	(from https://www.air-closet.com/style-book/)
16:09:44	271035/271035	U--MCZ	200	updated ('OK')	text/html	etag:W/%22422bb-iZpYFJKGOxhsBwZkMgxwMhHLoIo%22	https://www.air-closet.com/style-book/15/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/15/index.html	(from https://www.air-closet.com/style-book/)
16:09:49	176172/176172	U-----	200	untouched ('')	image/jpeg	etag:%22400ea755bd224a53f19a7a475a343d64%22	https://www.air-closet.com/assets/images/stylebook/ss21/12.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/12.jpg	(from https://www.air-closet.com/style-book/)
16:09:52	271035/271035	U--MCZ	200	updated ('OK')	text/html	etag:W/%22422bb-RWi/dHVYL48MkVrwAsjz/q/Ctjw%22	https://www.air-closet.com/style-book/16/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/16/index.html	(from https://www.air-closet.com/style-book/)
16:09:53	168191/168191	U-----	200	untouched ('')	image/jpeg	etag:%222fb9c0a615ca1150e184652737018e94%22	https://www.air-closet.com/assets/images/stylebook/ss21/13.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/13.jpg	(from https://www.air-closet.com/style-book/)
16:09:56	271035/271035	U--MCZ	200	updated ('OK')	text/html	etag:W/%22422bb-4iA6qC5Okf67Ixu5J7sUB0nwTcg%22	https://www.air-closet.com/style-book/17/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/17/index.html	(from https://www.air-closet.com/style-book/)
16:10:11	120830/120830	U-----	200	untouched ('')	image/jpeg	etag:%22154a6bcc1e291c4fcc397e04019fdffe%22	https://www.air-closet.com/assets/images/stylebook/ss21/14.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/14.jpg	(from https://www.air-closet.com/style-book/)
16:10:14	271035/271035	U--MCZ	200	updated ('OK')	text/html	etag:W/%22422bb-xfzwJc5z4qrQsjA+exkDPiYJXyg%22	https://www.air-closet.com/style-book/18/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/18/index.html	(from https://www.air-closet.com/style-book/)
16:10:28	84934/84934	U-----	200	untouched ('')	image/jpeg	etag:%220729e06dce4eaed7d559e8dfdebb9ed5%22	https://www.air-closet.com/assets/images/stylebook/ss21/15.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/15.jpg	(from https://www.air-closet.com/style-book/)
16:10:35	115758/115758	U-----	200	untouched ('')	image/jpeg	etag:%2252411d7741e7a5b017f39f8dc8f25e50%22	https://www.air-closet.com/assets/images/stylebook/ss21/16.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/16.jpg	(from https://www.air-closet.com/style-book/)
16:10:38	108533/108533	U-----	200	untouched ('')	image/jpeg	etag:%22b280ac76f178b9f8b61cbfe9ba94ed02%22	https://www.air-closet.com/assets/images/stylebook/ss21/17.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/17.jpg	(from https://www.air-closet.com/style-book/)
16:10:56	84577/84577	U-----	200	untouched ('')	image/jpeg	etag:%221839854c66959221033a0d280eab0575%22	https://www.air-closet.com/assets/images/stylebook/ss21/18.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/stylebook/ss21/18.jpg	(from https://www.air-closet.com/style-book/)
16:10:59	270845/270845	U--MCZ	200	updated ('OK')	text/html	etag:W/%22421fd-bqXeJIwbhHiT+CbhBpF8q/f8pNs%22	https://www.air-closet.com/style-book/:id/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/_id/index.html	(from https://www.air-closet.com/style-book/1/)
