date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:09:08	234119/234119	U-----	200	untouched ('')	image/png	etag:%22dcc949c9c2e00039bc1e09cc8bcca7df%22	https://cdn-b.assets.air-closet.com/assets/images/guestlp/top/sampleB/2/4.png	C:/Users/Abo/Desktop/air-closet/cdn-b.assets.air-closet.com/assets/images/guestlp/top/sampleB/2/4.png	(from https://www.air-closet.com/)
08:09:08	293377/293377	U-----	200	untouched ('')	image/png	etag:%22f9d56218acd3c800fa9f0ded911ccd21%22	https://cdn-b.assets.air-closet.com/assets/images/guestlp/top/sampleB/2/5.png	C:/Users/Abo/Desktop/air-closet/cdn-b.assets.air-closet.com/assets/images/guestlp/top/sampleB/2/5.png	(from https://www.air-closet.com/)
08:09:09	123564/123564	U-----	200	untouched ('')	image/png	etag:%22cbea1d164b02d5e2e41f4f2f63725207%22	https://cdn-b.assets.air-closet.com/assets/images/guestlp/top/sampleB/2/6.png	C:/Users/Abo/Desktop/air-closet/cdn-b.assets.air-closet.com/assets/images/guestlp/top/sampleB/2/6.png	(from https://www.air-closet.com/)
08:09:09	251904/251904	U--MCZ	200	updated ('OK')	text/html	etag:W/%223d800-UVqJOzKzxcXcCgMGDUINFiE340g%22	https://www.air-closet.com/service/details/karte/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/service/details/karte/index.html	(from https://www.air-closet.com/)
08:09:09	213623/213623	U-----	200	untouched ('')	image/png	etag:%22bc62f34f78fe07c5575f0dd6eac779fd%22	https://cdn-b.assets.air-closet.com/assets/images/guestlp/top/sampleB/2/7.png	C:/Users/Abo/Desktop/air-closet/cdn-b.assets.air-closet.com/assets/images/guestlp/top/sampleB/2/7.png	(from https://www.air-closet.com/)
08:09:11	233314/233314	U--MCZ	200	updated ('OK')	text/html	etag:W/%2238f62-yHUkWYwadTM5dqaRTOu6uKG/U/E%22	https://www.air-closet.com/service/details/receive/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/service/details/receive/index.html	(from https://www.air-closet.com/)
08:09:11	266933/266933	U--MCZ	200	updated ('OK')	text/html	etag:W/%22412b5-SeYont4Dur9Yi+3x7T6zLxQHdlU%22	https://www.air-closet.com/service/details/feedback/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/service/details/feedback/index.html	(from https://www.air-closet.com/)
08:09:12	253350/253350	U--MCZ	200	updated ('OK')	text/html	etag:W/%223dda6-QOfm8EQaqVp6CchLrkl8UJPK/JA%22	https://www.air-closet.com/service/details/exchange/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/service/details/exchange/index.html	(from https://www.air-closet.com/)
08:09:14	261153/261153	U--MCZ	200	updated ('OK')	text/html	etag:W/%223fc21-1WVlqWkH5T4Wwt483dhT2WLbEu0%22	https://www.air-closet.com/member-agreement/free/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/member-agreement/free/index.html	(from https://www.air-closet.com/)
08:09:17	248321/248321	U--MCZ	200	updated ('OK')	text/html	etag:W/%223ca01-NJf+WVYv77AQMv0RMFwK0c8r+OM%22	https://www.air-closet.com/trade/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/trade/index.html	(from https://www.air-closet.com/)
08:09:19	42413/42413	U-----	200	untouched ('')	image/png	etag:%2235583f043b4bb1d5d114cc3ffead635b%22	https://air-closet-app.s3-ap-northeast-1.amazonaws.com/uploads/banner/image/20191001114659-epos_%e9%80%9a%e5%b8%b8.png	C:/Users/Abo/Desktop/air-closet/air-closet-app.s3-ap-northeast-1.amazonaws.com/uploads/banner/image/20191001114659-epos_%e9%80%9a%e5%b8%b8.png	(from https://www.air-closet.com/)
08:09:20	263722/263722	U--MCZ	200	updated ('OK')	text/html	etag:W/%224062a-JVeqjHVPEmV2g59qgAFdUwAEUv4%22	https://www.air-closet.com/member-agreement/monthly/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/member-agreement/monthly/index.html	(from https://www.air-closet.com/)
08:09:20	333951/333951	U-----	200	untouched ('')	image/jpeg	etag:%2232f134071d6a11da7e78c85bef2fc560%22	https://www.air-closet.com/assets/images/campaign/2021/for-medical-worker/bnr_detail_sp.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2021/for-medical-worker/bnr_detail_sp.jpg	(from https://www.air-closet.com/)
08:09:20	431843/431843	U-----	200	untouched ('')	image/jpeg	etag:%22d65d0d2523ae86500ba1e06868b544a3%22	https://www.air-closet.com/assets/images/campaign/2021/for-medical-worker/bnr_detail_pc.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2021/for-medical-worker/bnr_detail_pc.jpg	(from https://www.air-closet.com/)
08:09:22	258640/258640	U--MCZ	200	updated ('OK')	text/html	etag:W/%223f250-Tjd2heA35cgG+NIf2jqBrYbGZws%22	https://www.air-closet.com/privacy/policy/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/privacy/policy/index.html	(from https://www.air-closet.com/)
08:09:22	251656/251656	U--MCZ	200	updated ('OK')	text/html	etag:W/%223d708-bBmvu9hswDy9emB61u7foEwqNMQ%22	https://www.air-closet.com/security/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/security/index.html	(from https://www.air-closet.com/)
08:09:23	4897241/4897241	U-----	200	untouched ('')	application/javascript	etag:%22bf349fc0d5331e0045c4fc452d41ba89%22	https://www.air-closet.com/assets/bundle.js	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/bundle.js	(from https://www.air-closet.com/)
08:09:23	8486181/8486181	U-----	200	untouched ('')	application/javascript	etag:%224ebd3664025c7bb1b521904d34685689%22	https://www.air-closet.com/assets/vendor.js	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/vendor.js	(from https://www.air-closet.com/)
08:09:24	81028/81028	U-----	200	untouched ('')	application/javascript	etag:W/%2281028-1608162448000%22	https://static.mul-pay.jp/ext/js/token.js	C:/Users/Abo/Desktop/air-closet/static.mul-pay.jp/ext/js/token.js	(from https://www.air-closet.com/)
08:09:24	41768/41768	U--MC-	200	updated ('OK')	text/javascript	date:Wed,%2017%20Mar%202021%2001:09:23%20GMT	http://www.googleadservices.com/pagead/conversion.js	C:/Users/Abo/Desktop/air-closet/www.googleadservices.com/pagead/f.txt	(from https://www.air-closet.com/)
08:09:24	5040/5040	U-----	200	untouched ('')	binary/octet-stream	etag:%22fe414c8946307a06623bdc6358740dad%22	https://www.air-closet.com/assets/iconfonts/ac-icon.woff2	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/iconfonts/ac-icon.woff2	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:09:25	6652/6652	U-----	200	untouched ('')	binary/octet-stream	etag:%221f6fd2021440d67be27c85a53440780f%22	https://www.air-closet.com/assets/iconfonts/ac-icon.woff	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/iconfonts/ac-icon.woff	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:10:07	166315/166315	U-----	200	untouched ('')	image/png	etag:%227412c24f4c11bbb3fe91024a677659ae%22	https://www.air-closet.com/assets/images/sprites/sprite-common.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/sprites/sprite-common.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:10:07	9993/9993	U-----	200	untouched ('')	image/png	etag:%22b27c5c406cae0e0a2c9bae9f89d2b110%22	https://www.air-closet.com/assets/images/footer/icon_Instagram.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/footer/icon_Instagram.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:10:08	122995/122995	U-----	200	untouched ('OK')	image/svg+xml	etag:%22d9f1ff7a9c13fd50a009fc08a9c828a5%22	https://www.air-closet.com/assets/iconfonts/ac-icon.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/iconfonts/ac-icon.svg	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:10:08	13196/13196	U-----	200	untouched ('')	binary/octet-stream	etag:%22e100b0c48b697e791c1a507469167d02%22	https://www.air-closet.com/assets/iconfonts/ac-icon.ttf	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/iconfonts/ac-icon.ttf	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:10:15	611/611	U-----	200	untouched ('OK')	image/svg+xml	etag:%22c00f074abf61f4c25b91eda99de3b342%22	https://www.air-closet.com/assets/images/footer/icon_Facebook.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/footer/icon_Facebook.svg	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:10:41	1148/1148	U-----	200	untouched ('OK')	image/svg+xml	etag:%2228f6573ebb5a9cd6a0ba19f37ce0f257%22	https://www.air-closet.com/assets/images/footer/icon_LINE@.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/footer/icon_LINE@.svg	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:10:56	5731/5731	U-----	200	untouched ('OK')	image/svg+xml	etag:%225bc57fd361399ab50336aa1001a1959f%22	https://www.air-closet.com/assets/images/option/accessory.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/option/accessory.svg	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:10:56	1091/1091	U-----	200	untouched ('')	image/png	etag:%226ce5082b0fcbad23c07dbd609756cf35%22	https://www.air-closet.com/assets/images/attention/size-diff.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/attention/size-diff.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:11:02	1531004/1531004	U-----	200	untouched ('')	image/png	etag:%22a763c3fa61292b01de283b378aaa821f%22	https://www.air-closet.com/assets/images/sprites/sprite-top.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/sprites/sprite-top.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:11:28	128964/128964	U-----	200	untouched ('')	image/jpeg	etag:%2234d8f886a38170b0fc07956800c3e83a%22	https://www.air-closet.com/assets/images/index/img_main_2.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/index/img_main_2.jpg	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:11:43	28013/28013	U-----	200	untouched ('')	image/jpeg	etag:%2235ad1970381de518a0b402d3943bee18%22	https://www.air-closet.com/assets/images/index/img_main_sp.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/index/img_main_sp.jpg	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:11:43	263660/263660	U-----	200	untouched ('')	image/png	etag:%2298fe0670eb5997e5c3bca58b18ebd27e%22	https://www.air-closet.com/assets/images/gift/keyvisual_main.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/gift/keyvisual_main.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:11:48	155878/155878	U-----	200	untouched ('')	image/png	etag:%2217b6bf9d2864471a73156190e0e7cef4%22	https://www.air-closet.com/assets/images/gift/keyvisual_main_sp.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/gift/keyvisual_main_sp.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:12:14	161485/161485	U-----	200	untouched ('')	image/png	etag:%22eb65aaf0dfca97668fa962f126411b06%22	https://www.air-closet.com/assets/images/sprites/sprite-gift.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/sprites/sprite-gift.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:12:30	162331/162331	U-----	200	untouched ('')	image/png	etag:%22690625c43c42cd82f7570cd3cd7a411a%22	https://www.air-closet.com/assets/images/gift/gift_scene_2.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/gift/gift_scene_2.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:12:30	150961/150961	U-----	200	untouched ('')	image/png	etag:%227ed9d03aac8e7017efe03842b82735ef%22	https://www.air-closet.com/assets/images/gift/gift_scene_1.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/gift/gift_scene_1.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:12:34	154476/154476	U-----	200	untouched ('')	image/png	etag:%226b25ebadebaba1b50f56760f190750cc%22	https://www.air-closet.com/assets/images/gift/gift_scene_3.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/gift/gift_scene_3.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:13:01	199999/199999	U-----	200	untouched ('')	image/png	etag:%226118a0a4634b3b1b9172c454f805111c%22	https://www.air-closet.com/assets/images/gift/gift_scene_4.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/gift/gift_scene_4.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:13:16	164834/164834	U-----	200	untouched ('')	image/png	etag:%22c7cfd4010606c2c95852adac1a8f86d0%22	https://www.air-closet.com/assets/images/gift/gift_scene_5.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/gift/gift_scene_5.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:13:17	118657/118657	U-----	200	untouched ('')	image/png	etag:%2287e34ab5a747b979381a5b7f1dcea264%22	https://www.air-closet.com/assets/images/gift/voice_bg.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/gift/voice_bg.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:13:22	23791/23791	U-----	200	untouched ('')	image/png	etag:%228e9771ffdd36182fae0b7cb86fd6d5a7%22	https://www.air-closet.com/assets/images/gift/bg.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/gift/bg.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:13:50	76/76	U-----	200	untouched ('')	image/png	etag:%22cd747880d85e3d896efa72fe262dd989%22	https://www.air-closet.com/assets/images/gift/message_rule.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/gift/message_rule.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:14:03	141080/141080	U-----	200	untouched ('')	image/png	etag:%2212338218c82d6f1db33fa266ae0b161d%22	https://www.air-closet.com/assets/images/gift/preview_back.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/gift/preview_back.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:14:03	25606/25606	U-----	200	untouched ('')	image/png	etag:%221bf59ddd2f6d04b1484fac0b7bfc8a28%22	https://www.air-closet.com/assets/images/gift/preview_front.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/gift/preview_front.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:14:09	6080/6080	U-----	200	untouched ('')	image/png	etag:%22e2c50f7372101863a6b05e3d2735d478%22	https://www.air-closet.com/assets/images/later-payment/np.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/later-payment/np.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:14:37	5454/5454	U-----	200	untouched ('')	image/png	etag:%22fffcf515e7a29e0ac0fb324c48acb25e%22	https://www.air-closet.com/assets/images/later-payment/np_sp.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/later-payment/np_sp.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:14:51	1901585/1901585	U-----	200	untouched ('')	image/png	etag:%22c2aced3ec171ce26de81099caea0d666%22	https://www.air-closet.com/assets/images/sprites/sprite-ss18.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/sprites/sprite-ss18.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:14:51	1991056/1991056	U-----	200	untouched ('')	image/png	etag:%22de7b10a960b532052c308dc019cfc814%22	https://www.air-closet.com/assets/images/sprites/sprite-aw18.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/sprites/sprite-aw18.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:14:56	7544959/7544959	U-----	200	untouched ('')	image/png	etag:%2204132963870eaa3328efc4f5d9e8c692%22	https://www.air-closet.com/assets/images/sprites/sprite-ss19.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/sprites/sprite-ss19.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:15:23	8060353/8060353	U-----	200	untouched ('')	image/png	etag:%22e80a870d75583e4e41891eb861540c23%22	https://www.air-closet.com/assets/images/sprites/sprite-aw19.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/sprites/sprite-aw19.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:15:38	8188834/8188834	U-----	200	untouched ('')	image/png	etag:%222ec3bbf3a92ea8963cabafadb42f40ea%22	https://www.air-closet.com/assets/images/sprites/sprite-aw20.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/sprites/sprite-aw20.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:15:39	7995997/7995997	U-----	200	untouched ('')	image/png	etag:%22c2bce3a1350d7a43b3b4df356e208895%22	https://www.air-closet.com/assets/images/sprites/sprite-ss20.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/sprites/sprite-ss20.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:15:39	7652544/7652544	U-----	200	untouched ('')	image/png	etag:%228f4ec866e87aec71711452adce2bed17%22	https://www.air-closet.com/assets/images/sprites/sprite-ss21.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/sprites/sprite-ss21.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:16:10	949/949	U-----	200	untouched ('OK')	image/svg+xml	etag:%225c5527e1fcbbbbb5ba44640283269146%22	https://www.air-closet.com/assets/images/article/icon-point.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/article/icon-point.svg	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:16:25	1756/1756	U-----	200	untouched ('')	image/png	etag:%22b7594fab2d6da602ccb5564c5e4f1550%22	https://www.air-closet.com/assets/images/ban/img-instagram.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/ban/img-instagram.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:16:26	375/375	U-----	200	untouched ('')	image/png	etag:%223ce83fb169d60ae715a04576ede1accd%22	https://www.air-closet.com/assets/images/ban/img-twitter.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/ban/img-twitter.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:16:26	85/85	U-----	200	untouched ('')	image/png	etag:%220096f0d2dec967d7fb89549356988159%22	https://www.air-closet.com/assets/images/dyson/gray_border.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/dyson/gray_border.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:16:57	268792/268792	U-----	200	untouched ('')	image/png	etag:%22d032b8e8728c160befd72780b6c92182%22	https://www.air-closet.com/assets/images/dyson/dyson_product_1.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/dyson/dyson_product_1.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:17:12	19895/19895	U-----	200	untouched ('')	image/png	etag:%229479f09ab4c4b689b5699fc54dcb0397%22	https://www.air-closet.com/assets/images/dyson/dyson_product_2.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/dyson/dyson_product_2.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:17:13	90903/90903	U-----	200	untouched ('')	image/png	etag:%221ce9134d59a34d45d71b7191d72efc46%22	https://www.air-closet.com/assets/images/dyson/dyson_service_keyvisual.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/dyson/dyson_service_keyvisual.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:17:13	82322/82322	U-----	200	untouched ('')	image/png	etag:%2209447c9a448b22a0174a44081fd456bd%22	https://www.air-closet.com/assets/images/dyson/aircloset_service_keyvisual.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/dyson/aircloset_service_keyvisual.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:17:44	196/196	U-----	200	untouched ('')	image/png	etag:%22f112ead37b7b1e5dd66cd50f7d3c8e6b%22	https://www.air-closet.com/assets/images/dyson/blank_icon.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/dyson/blank_icon.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:17:59	7574/7574	U-----	200	untouched ('')	image/png	etag:%22092ecf64f8587d29693d59e0333df4cf%22	https://www.air-closet.com/assets/images/brand/buyercomment.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/brand/buyercomment.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:18:00	133/133	U-----	200	untouched ('')	image/png	etag:%2229c9d0dd033f8dd3c556fc0a954538dd%22	https://www.air-closet.com/assets/images/common/link_icon.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/common/link_icon.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:18:00	7629/7629	U-----	200	untouched ('')	image/png	etag:%226c30a6cc50af6a5c2a06e22d6c0f9ee3%22	https://www.air-closet.com/assets/images/brand/designercomment.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/brand/designercomment.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:18:23	5/5	U-----	200	untouched ('OK')	text/css	etag:%225f4eee65-5%22	https://p.typekit.net/p.css?s=1&k=lhn3jvv&ht=tk&f=28217&a=9096438&app=typekit&e=css	C:/Users/Abo/Desktop/air-closet/p.typekit.net/pf27f.css	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:18:32	4089/4089	U-----	200	untouched ('')	image/png	etag:%229a8eb56a72f0fca302d09ed0b636edcd%22	https://www.air-closet.com/assets/images/voice/bg_border.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/voice/bg_border.png	(from https://www.air-closet.com/assets/stylesheets/style.css)
08:18:43	4766/4766	U-----	200	untouched ('')	image/png	etag:%22e4c3a94fcacdc94122c11948f1bffc8a%22	https://www.air-closet.com/assets/images/like/like_on.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/like/like_on.png	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:18:48	1124/1124	U-----	200	untouched ('')	image/png	etag:%222f505563403b076d44acced6cb0a1b78%22	https://www.air-closet.com/assets/images/registration/errorIcon.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/registration/errorIcon.png	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:19:11	624/624	U-----	200	untouched ('OK')	image/svg+xml	etag:%229533514ba1a14a6a68a70524ac4a6e70%22	https://www.air-closet.com/assets/images/menu/hamburger.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/menu/hamburger.svg	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:19:19	725/725	U-----	200	untouched ('OK')	image/svg+xml	etag:%228b9ce7924423df63ed7c7df0e3e66d1d%22	https://www.air-closet.com/assets/images/menu/close_btn.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/menu/close_btn.svg	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:19:28	5338/5338	U-----	200	untouched ('OK')	image/svg+xml	etag:%223adc881e4ea2e4974b937d1ca6fd8910%22	https://www.air-closet.com/assets/images/personal-diagnosis/service-logo-rd-01.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/personal-diagnosis/service-logo-rd-01.svg	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:19:35	240/240	U-----	200	untouched ('')	image/png	etag:%22d507f82d69d1d77280f447955f19c21a%22	https://www.air-closet.com/assets/images/common/arrow.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/common/arrow.png	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:19:53	2598/2598	U-----	200	untouched ('')	image/png	etag:%229213064e79895d110b63023cf4c9ecdd%22	https://www.air-closet.com/assets/images/line/logo.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/line/logo.png	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:20:01	894/894	U-----	200	untouched ('')	image/png	etag:%22d4831528af10288d882929316680a4b6%22	https://www.air-closet.com/assets/images/common/apple-logo.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/common/apple-logo.png	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:20:11	204/204	U-----	200	untouched ('OK')	image/svg+xml	etag:%2291ca4cf26059c978ee67b1946a237950%22	https://www.air-closet.com/assets/images/return-procedure/icons/checked.svg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/return-procedure/icons/checked.svg	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:20:17	13080/13080	U-----	200	untouched ('')	image/png	etag:%221db9a8adb647e3c29a180702579ebfdd%22	https://www.air-closet.com/assets/images/common/store-apple.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/common/store-apple.png	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:20:36	19100/19100	U-----	200	untouched ('')	image/png	etag:%223ba8dbcb7d5804e2f13c7409849e7903%22	https://www.air-closet.com/assets/images/common/store-google.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/common/store-google.png	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:20:48	1354/1354	U-----	200	untouched ('')	image/jpeg	etag:%226690bcd502c5ff31831f88b828c5bebc%22	https://www.air-closet.com/assets/images/introduction/step1.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/introduction/step1.jpg	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:20:58	1687/1687	U-----	200	untouched ('')	image/jpeg	etag:%22599d53f7b87eda7c3e879f4c08add8d1%22	https://www.air-closet.com/assets/images/introduction/step2.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/introduction/step2.jpg	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:21:04	1787/1787	U-----	200	untouched ('')	image/jpeg	etag:%22dd6f65b17752685bd7a1e46e9bdcc250%22	https://www.air-closet.com/assets/images/introduction/step3.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/introduction/step3.jpg	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:21:23	1582/1582	U-----	200	untouched ('')	image/jpeg	etag:%22054c54521052001da58c4bcba90ef8b0%22	https://www.air-closet.com/assets/images/introduction/step4.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/introduction/step4.jpg	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:21:35	3663/3663	U-----	200	untouched ('')	image/png	etag:%2256255310896a561484a547c6b815790f%22	https://www.air-closet.com/assets/images/wearing/delivery-schedule/delivery-step.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/wearing/delivery-schedule/delivery-step.png	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
08:21:40	256/256	U-----	200	untouched ('')	image/png	etag:%228fefa7a68602591bb1c2bd446b68c785%22	https://www.air-closet.com/assets/images/registration/plan/link.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/registration/plan/link.png	(from https://www.air-closet.com/assets/459852ac98523b5b7e82.css)
